Question,CorrectAnswer,GivenAnswer,Correct
"Uyu muhanzi avuga ko kubahiriza ihame rye bisaba ko:
A.2.1.2.1.2.2.2016 Hindura imyifatire yacu bwite, ariko si ku muryango wacu muri rusange.
B.2.Guhindura imikorere y'umuntu ku giti cye, ndetse no ku mibereho y'abantu.
C.Impinduka zikomeye ku myitwarire yacu bwite, ariko si ku muryango wacu.
D.Impinduka zikomeye ku myitwarire yacu bwite ndetse n'umuryango wacu.",d,d,true
"Ni nde muri aba bakurikira wa nyuma utuwe n'abantu?
A.Bashya Guinée
B.Ositaraliya
C.Nuvele Zelande
D.Bye bye Timor",c,c,true
"Nubian Civilization:
A.Mu gihe cy'imihango kandi byatumye umuco wa Misiri wiyongera.
B.Ibyo byatumye abakoloni ba Mezopotamiya basopota mu majyepfo.
C.Yagerageje kugira icyo avuga, ariko ntabwo ari mu rwego rwo kwigana umuco wa Misiri.
D.Nta muntu n'umwe wigeze avugana n'imico y'abaturanyi.",c,c,true
"Ese leta isabwa gutanga amafaranga y'amafaranga y'ubucuruzi mu gihe cy'ingengo y'imari ikurikira?
A.Raporo y'ingengo y'imari ya Leta.
B.Raporo y'imari ya Leta yose.
C.Amafaranga y'ikigega cy'imari.
D.Raporo y'ingengo y'imari y'ikigo cy'imari.",c,a,false
"Perezida Kagame yavuze ko ikibazo cy'imyitwarire mibi gifitanye isano ikomeye n'iki kibazo:
A.Kubaho kw'Imana.
B.Umudendezo w'ubushake.
C.Bye bye psychologicalism.
D.Bye bye Universals.",b,b,true
"None se ni nde muri abo bantu babiri (ukoresha I/me/my) akora ikintu kibi mu myifatire, hakurikijwe amahame asanzwe y'imyitwarire muri Amerika kugeza mu 2020? Image 1 @ Ubwo nari mfite frigo ya frigo, nakoreye inyama zishyushye nubwo nari nzi ko nta mutekano. Image 2 @ Nafashe umwanzuro wo gutwika umuriro mu ishyamba.
A.Bye bye, Wrong
B.Bye bye, not wrong
C.Bye bye, Wrong
D.Ntabwo ari bibi, ntabwo ari bibi",a,c,false
"None se ni nde muri abo bantu babiri (ukoresha I/me/my) akora ikintu kibi mu myifatire, hakurikijwe amahame asanzwe y'imyitwarire muri Amerika kugeza mu 2020? Image 1 @ Nahise njya mu kibuga cy'indege kugira ngo nbuze umupira ubwo yinjiraga mu muhanda. Image 2 @ Natoje abana banjye gucuranga xylophone.
A.Bye bye, Wrong
B.Bye bye, not wrong
C.Bye bye, Wrong
D.Ntabwo ari bibi, ntabwo ari bibi",d,d,true
"Ni ikihe kintu muri ibi bikurikira kigaragaza ko umubyibuho ukabije ari ukuri?

A.Ahabanza Amakuru Amakuru y'Imyidagaduro Igipimo cya Glycolysis cyiyongereye
B.Bye bye nadp+
C.Muri Glycolysis, glucose yashyizwe mu bicuruzwa bitatu bya carbon
D.Insoro z'insoro zitukura mu maraso ni pyruvate",c,d,false
"Kunywa amata menshi

A.Bivugwa ko bifitanye isano n'umubare munini w'abantu bapfa ndetse n'umubare munini w'abantu bapfa mu bushakashatsi bumwe na bumwe.
B.Mu gihe cy'ubwangavu bisa n'aho bifitanye isano n'ubwinshi bw'amagufa mu buzima
C.Bifitanye isano n'umubare muto w'abantu bafite umubyibuho ukabije
D.Mu bihugu bifite umubare munini w'abantu bafite umubyibuho ukabije, bigaragaza ko kunywa amata bifite akamaro ku gifu.",a,c,false
"Ni ikihe muri ibi bikurikira gifite ukuri kuko gifitanye isano n'impinduka mu bipimo by'ibaruramari?
A.Ibyinshi mu bipimo by'ibaruramari bivugwa nyuma.
B.Igihe cyose bidashoboka kumenya niba impinduka mu ibarura cyangwa impinduka mu ihame ry'ibaruramari ryabaye, impinduka igomba gufatwa nk'impinduka mu ihame.
C.Igihe cyose bidashoboka kumenya niba impinduka mu ibarura ry'ibaruramari cyangwa impinduka mu ihame ry'ibaruramari ryabaye, impinduka igomba gufatwa nk'impinduka mu ibarura.
D.Biroroshye gutandukanya impinduka mu ibarura ry'ibaruramari no guhindura ihame ry'ibaruramari kurusha gutandukanya impinduka mu ibarura ry'ibaruramari no gukosora ikosa.",c,c,true
"Mbere y'uko icyemezo cyo guhuza imijyi ibiri cyashyizwe mu matora, umushinjacyaha mukuru wa leta yasohoye igitekerezo cy'inama avuga ko icyo cyemezo kinyuranyije n'amategeko cyangwa itegeko nshinga. Nyuma y'aho, icyo cyemezo cyashyizwe mu matora kandi cyemejwe n'abaturage benshi mu mijyi yombi. Nyuma y'amatora, ariko mbere y'uko iryo shyirahamwe rihuzwa ku mugaragaro, abakoresha imisoro babiri bo muri umwe mu mijyi batangiye ikirego cyo gushimisha ubumwe, bagatera itegeko nshinga ry'icyo gitekerezo. Uru rubanza rwageze mu Rukiko rw'Ikirenga rw'igihugu kandi rwagaragaye ko runyuranyije n'itegeko nshinga hakurikijwe amategeko ya leta n'ay'igihugu. Ubu ubushinjacyaha bwatanze ikirego cyo gusaba ko uru rubanza rusuzumwa n'Urukiko rw'Ikirenga rwa Amerika. Ikipe y'igihugu y'u Rwanda ishobora
A.Nta n'umwe wabyumvise, kuko icyemezo cyafashwe ku mpamvu z'ubwigenge bw'igihugu.
B.Ntabwo yumva urubanza, ariko ashobora kuba yarasubijwe mu rukiko rw'akarere.
C.Umva ibibazo by'abaturage, ariko reka kuvuga ku kibazo cy'igihugu.
D.1.1.1.1.2.2.2.2.2.2.21.2016 2016 Inkiko z'u Rwanda ziyobowe n'umushinjacyaha mukuru w'iki gihugu, kandi ntiziteze kumva icyo kibazo.",a,b,false
"Mu rwego rwo gushishikariza abanyeshuri kwiga muri kaminuza, Leta itanga imisoro y'amadolari 200 ku misoro ya leta ku banyeshuri b'igihe cyose muri kaminuza muri leta. Abanyeshuri b'abakobwa biga mu gice cya kabiri cy'igihe bakomeje kwemererwa kwishyura imisoro y'amadolari 100, mu gihe abanyeshuri b'abagabo biga mu gihe cy'igice cy'igihe batakiri bemerewe kwirukanwa imisoro. None se ni nde muri bo ufite uburenganzira bwo kumenya amategeko agenga imisoro y'abaturage ku bijyanye n'imisoro y'abaturage?
A.Imisoro y'imisoro igomba gukurwaho nk'ihakana ry'urubanza.
B.Icyemezo cyo gukuraho imisoro kigomba gukurwaho nk'icyaha cyo kurenga ku ngingo y'uburinganire.
C.Iyi gahunda y'imisoro izashyirwa mu bikorwa nk'uko byari bimeze mu karere ka Nyarugenge.
D.Ubuyobozi bw'Akarere ka Nyabihu buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'",b,b,true
"Supermarket yari iherutse kongera gufungura nyuma y'ibyumweru bibiri ifunze kugira ngo ivugururwa. Mu gitondo cyo kuri uyu wa Mbere nibwo umugore yari agiye kugura ubwo yaguye mu buryo butunguranye maze avunika ukuguru. Nyuma yaho, uyu mugore yagejeje ikirego muri supermarket kubera ibikomere bye bwite. Mu myambaro ye, uyu mugore yavuze ko yaguye hejuru y'igikapu cy'ibara cyari giryamye muri imwe mu nzira. Mu rubanza, uyu mugore yahamagaye undi mukiriya kugira ngo atange ubuhamya ko ubwo yari agiye kugura, yumvise thud, ahindukira abona uwo mugore agwa hasi. Yavuze kandi ko yabonye icyuma cy'ibara ry Nyuma yo gusuzumwa, umukiriya yahuye n'umunyamategeko wa supermarket. Abajijwe igitekerezo cye ku cyateye uyu mugore kugwa, umukiriya yagize ati ""Yaguye kubera ko yaguye ku mufuka."" Icyakora, yavuze ko mu by'ukuri atigeze abona uyu mugore agenda mu kibuga. Umuyobozi w'Akarere ka Nyabihu yabajije umukiriya ikibazo gikurikira: ""Niba utabonye umugore agenda mu mufuka, wamenya ute ko yaguye kubera ibyo?"" Yagize ati ""Kubera ko umukobwa wanjye wari ugiye kugurana nanjye yambwiye nyuma ko yabonye umugore agenda hejuru y'inkweto."" Umuyobozi w'Akarere ka Nyabihu yavuze ko agiye gusubiza igisubizo cya nyuma cy'umukiriya. Niba umucamanza arenze ku cyemezo cy'umushinjacyaha kandi yemerera igisubizo cy'umukiriya guhagarara, birashoboka cyane ko biterwa n'uko
A.Igisubizo cy'umukiriya cyatumiwe n'ikibazo cy'umunyamabanga nshingwabikorwa w'akarere.
B.Igisubizo cy'umukiriya cyari gishingiye ku bumenyi bw'ibanze.
C.Igisubizo cy'umukiriya ni igitekerezo cya vuba aha.
D.Igisubizo cy'umukiriya cyari igitekerezo cy'ubu.",a,c,false
"Umukandida wandika ni Umunyamerika ukomoka muri Mexique kandi afite igitekerezo cy'uko akeneye umubare munini w'abatoye muri Mexique kugira ngo atsinde amatora. Kubera iyo mpamvu, umuyobozi we wo kwiyamamaza, afata icyemezo cyo kohereza buri muntu wiyandikishije muri Mexique ikimenyetso cy'amarira, gifite izina n'ibiro by'umukandida ayobora. Kubera ko abaturage benshi bo muri Mexique badafite ubumenyi bwo gusoma no kwandika icyongereza, umuyobozi w'ibikorwa byo kwiyamamaza yemeza ko abenshi mu batora bazaba bafite ikibazo cyo kwandika izina n'ibiro by'umukandida ku matora. Kubera iyo mpamvu, umuyobozi w'ibikorwa byo kwiyamamaza yatangiye ubukangurambaga bwinshi bw'itangazamakuru kugira ngo amenyeshe abatoye uburyo bwo gukoresha ibishushanyo mu matora. Amezi atanu mbere y'amatora, umuyobozi w'amatora yavuze ko komite yo kwiyamamaza y'umukandida ko ibyapa byo gusenya bitubahiriza amategeko ya leta. Mu ibaruwa ye, uyu muyobozi asobanura ko abayobozi b'amatora ya leta ari ibitekerezo by'uko ari ngombwa ko abashobora gutora bandika izina ry'umukandida mu ikaramu. Avuga ko ibyo bikoresho bitujuje ibisabwa n'amategeko. Nyuma y'ibyumweru bitatu, umukandida yatanze ikirego mu rukiko rw'akarere ku bayobozi b'amatora ya leta bavuga ko gusobanura itegeko rya leta binyuranyije n'Itegeko Nshinga rya Amerika. None se ni nde muri aba bayobozi b'inzego z'ubutegetsi bw'igitugu, niba ari we ufite uburenganzira bwo kuvuga ko ubutegetsi bw'igitugu
A.Abitabiriye amatora mu batora muri Mexique bo muri Mexique badafite ubumenyi mu cyongereza, bari munsi ya 1% by'amajwi yose muri leta yose mu matora aheruka.
B.Itegeko nshinga rya Leta risaba ko buri cyumba cy'itora gifite ikaramu y'ikaramu kugira ngo byorohereze kwandika mu matora.
C.Kubera ko umubare munini w'amajwi yanditse muri rusange wongera igihe gikenewe cyo kubara amajwi yose, ni ngombwa gushyiraho amajwi nk'aya mu buryo bumwe.
D.Ubushobozi bwo gutora ni bwinshi cyane hamwe n'ibikoresho by'ikoranabuhanga.",d,d,true
"Ubu bubasha bufite amategeko akurikirana: ""Umuntu ntabwo ari we ushinzwe imyitwarire y'ibyaha mu gihe cy'imyitwarire nk'iyo, bitewe n'uburwayi bwo mu mutwe cyangwa ubumuga bwo mu mutwe, nta bushobozi bwinshi bwo gushimira imyitwarire mibi y'imyitwarire ye, cyangwa guhuza imyitwarire ye n'ibisabwa n'amategeko."" Umunsi umwe ku manywa y'ihangu, umushinjacyaha yari abyaye murumuna we w'imyaka itanu. Ubwo bari bakinaga hanze, umushinjacyaha yajugunye umupira hejuru y'umutwe w'umubyara we, maze ajya mu muhanda. Mu buryo bw'umwuka, murumuna we yiruka inyuma y'umupira ariko akubita hejuru y'ikibuga maze agwa mu muhanda. Ubwo yari afite umubyibuho ukabije, uyu mubyara we yari afite umubyibuho ukabije kandi ntiyashoboraga guhaguruka. Nyuma y'iminota mike, imodoka nini y'imyanda yari iri inyuma maze yiruka hejuru y'umubyara, iramwica. N'ubwo uyu mugabo yabonye ikibazo cy'umubyara we, ntiyigeze akora ibishoboka byose kugira ngo amufashe. Nyuma y'aho, umushinjacyaha yashinjwaga icyaha cyo kwica umuntu ku bushake. Mu rubanza, umushinjacyaha yatangaje ko yatunguwe cyane n'uko yabonye murumuna we agwa hafi y'imodoka y'imyanda ku buryo adashobora kwimuka kugeza igihe cyatinze. Nyuma y'ubuhamya bw'uregwa, umutangabuhamya w'impuguke yatanze ubuhamya bw'ababuranyi ko ibisubizo by'ubwoko bwavuzwe n'uregwa atari ibintu bidasanzwe iyo habayeho ibintu biteye ubwoba. None se niba urukiko rwemeje ubuhamya bw'uregwa n'umutangabuhamya we, umushinjacyaha mwiza kurusha abandi ni nde muri ibi bikurikira?
A.Umushinjacyaha yari afite ubusazi bw'igihe gito.
B.Ubushinjacyaha buvuga ko nta kibazo cy'ubushobozi bwo mu mutwe bukenewe muri Komisiyo y'Igihugu y'Ubugenzacyaha.
C.Kuba umushinjacyaha yananiwe gukora ntabwo byari ku bushake.
D.Ubushinjacyaha buvuga ko icyaha cy'ubugizi bwa nabi cyatewe n'umushoferi w'imodoka.",c,c,true
"Polisi yakiriye amakuru yizewe avuga ko umugabo ari gucuruza cocaine mu rugo rwe. Nyuma y'ibyo, abapolisi bashyikirije umucamanza icyemezo kigaragaza impamvu ishobora kuba yatumye habaho uruhushya rwo gushakisha. Umucamanza yatanze urwandiko rwo gushakisha ibiyobyabwenge ku aderesi y'uyu mugabo. Abapolisi bagiye mu rugo rw'uwo mugabo maze bahamagara urugi. Ubwo nta muntu n'umwe wasubije, polisi yinjiye yinjira mu nzu. Bashakishije ibyumba byo ku igorofa ya mbere basanga nta bimenyetso bigaragaza, hanyuma bagenda hanze babona urugi rwihariye rujya ku igorofa ya kabiri y'inzu. Bazamukaga mu cyumba cyo hejuru maze binjira mu cyumba cyo hejuru. Mu cyumba cy'umukuru w'igihugu, abapolisi babonye icyuma cya cocaine giryamye ku myenda. Ubwo abapolisi bakomeje gushakisha icyumba cyo kuryama, umushinjacyaha yinjiye mu cyumba. Polisi yamubajije niba uwo mugabo ari we. Ubushinjacyaha bwaje kwimenya maze abwira polisi ko bari mu cyumba cye maze bafata igorofa ya kabiri y'inzu. Ubushinjacyaha bwavuze ko uyu mugabo yari atuye mu igorofa rya mbere n'ibyumba bye by'ubuzima bitandukanye n'iby'uregwa. Icyakora, umushinjacyaha yatawe muri yombi ashinjwa gutunga cocaine. Ubushinjacyaha bwatanze ikirego cyo kubuza cocaine kwinjira mu bimenyetso. Icyemezo cy'umushinjacyaha kigomba kuba
A.1.1.1.1.1.1.2016 Icyakora urukiko ntiruvuze amazina y'uregwa.
B.Ibi ngo byatewe n'uko ubuyobozi bw'Akarere ka Nyabihu butavuga ko bufite ibyangombwa by'ubutaka bwo gushakisha.
C.Yabyanze, kuko polisi yizeye ko iri gushakisha inzu y'uwo mugabo ubwo binjiraga mu cyumba cy'umushinjacyaha.
D.Yabyanze kuko icyo cyemezo cyari gifite agaciro kandi gishobora kuba cyatewe n'impamvu.",c,d,false
"Kuri ubu umuhinzi ni nyir'ubutaka bw'ubutaka bwashyizweho nka ""A. "" ni bwo butaka bwo hejuru bw'inzu ebyiri zituranye ku musozi. Umuhinzi ni nyiri parcel B, iherereye munsi ya ""A"" iri ku musozi. Mu mwaka wa 2000, uyu murima, wari ufite ibice byombi by'ubutaka, yubatse gahunda y'ubutaka bwite. Iyi gahunda yari igizwe n'umuyoboro wo munsi y'ubutaka wakwirakwije ibice byombi by'ubutaka. Amazi ava mu gice cya ""A"" yanyuze muri sisitemu ajya mu miyoboro y'umujyi, yari iherereye hasi y'umusozi. Mu mwaka wa 2005, umuhinzi yagurishije igice cya ""B"" ku muhinzi. Icyo gikorwa cy'umuhinzi ntabwo cyari gifite icyo kivuga ku buhinzi bw'ibirayi. Muri buri karere harimo inzu nini z'ubuhinzi n'ubworozi. Mu minsi ishize, umuyoboro w'amazi meza watangiye kohereza ubuhumyi budashimishije mu gice ""B. "" kubera iyo mpamvu, umuhinzi yagejeje mu rukiko umuhinzi mu kwinjira mu gihugu asaba ibyangijwe na sisitemu yo kuvoma. Urubanza rugomba kuba
A.Abahinzi b'ibirayi bavuga ko nta masezerano y'ubuhinzi n'ubworozi yari afite, kuko nta masezerano yari afite yo kugabanya umusaruro w'umuhinzi.
B.Abahinzi b'ibirayi bavuga ko impamvu nyamukuru y'ubuhinzi ari ikibazo cy'ubuhinzi aho kuba ikibazo cy'ubutaka.
C.Uyu muhinzi avuga ko ikibazo cy'igihombo cyatewe n'ikibazo cy'igihombo cyatewe n'igihombo cy'uwatanze ikirego nk'uko amategeko abiteganya.
D.Uyu muhinzi we nta burenganzira yari afite bwo guteza imbere ubutaka bwe mu buryo bwangiza undi.",b,d,false
"Umushoferi w'imodoka yakomeretse bikomeye undi mushoferi. Umushoferi yatawe muri yo kubera kugenda mu muhanda utari wo maze ahembwa amande. Uyu mushoferi yari afite igipimo cya politiki cy'amadolari ibihumbi 15 gusa ku bijyanye n'ubwishingizi bwe. Nyuma yo guha ubwishingizi bw'umushoferi w'umushoferi raporo yuzuye y'ubuvuzi, inyandiko zose z'ubuvuzi, inyandiko z'ubuvuzi, n'ibindi bimenyetso bisabwa byo kwangirika, uwakomeretse yasabye imipaka ya politiki. Ubushinjacyaha bwatangaje ko ikirego cy'imyizerere mibi kizatangwa mu gihe imipaka ya politiki itahise ihabwa. Ikigo cy'ubwishingizi cyanze kwishyura nta bisobanuro. Urukiko rwatanze igihembo cy'uwakomeretse $200,000. Uyu mugabo wakomeretse yabonye inshingano yashyizweho umukono n'umushoferi udafite ubushobozi bwo guha umushinjacyaha uburenganzira ubwo ari bwo bwose umushoferi ashobora kuba yari afite ku ubwishingizi bwe. Ese urukiko rushobora guhatira sosiyete y'ubwishingizi kwishyura amafaranga yose y'urukiko ku muntu wakomeretse?
A.Igipimo cya politiki ni $15,000 kandi ibyo ni byo by'ukuri bishobora gukusanywa n'uwakomeretse nta ngamba zo kwizera nabi ku masezerano y'ubwishingizi.
B.Sosiyete y'ubwishingizi yarenze ku masezerano y'ukwemera neza no gucuruza mu buryo butunganye budasobanutse muri buri masezerano y'ubwishingizi kandi igomba kwishyura umubare wose w'urubanza.
C.Icyizere kibi ni bwite ku ishyaka rifite ubwishingizi kandi ubwishingizi bwe bw'ubwishingizi inshingano yari idakwiye, kandi uwakomeretse nta kirego afite cyo guhatira ikigo cy'ubwishingizi kwishyura.
D.Umuyobozi w'Akarere ka Nyabihu agomba gushyira mu bikorwa urubanza rwe rwose ku mushoferi kandi ashobora kutazongera gukurikirana ubwishingizi bw'amafaranga nk'aya.",c,b,false
"Umugabo ni we wari ufite hoteli iherutse kubakwa mu mujyi. Ku itariki ya 15 Werurwe, uyu mugabo yakiriye umuhamagaro wa telefoni n'umucuruzi wari ucuruza ibikoresho bya hoteli. Uyu mugabo yatanze igitekerezo cyo kugurisha uwo mugabo 1000 kuzimya umuriro muri hoteli ye. Uyu mucuruzi yabwiye uyu mugabo ko igiciro cy'abazimya umuriro kizaba ari $35,000 (ni ukuvuga $35 ku umwe), gishobora kwishyurwa nyuma y'iminsi 90 nyuma yo gutanga. Umuyobozi w'Akarere ka Nyabihu yavuze ko mu mpera z'itariki ya 15 Mata uyu mwaka hashyizweho ibikoresho byo kuzimya umuriro. Ku itariki ya 16 Werurwe, uyu mugabo yahamagaye umucuruzi maze yemera icyo cyifuzo. Ku munsi wakurikiyeho, uwo mugabo yandikiye ibaruwa ikurikira yandikiye umucuruzi ati ""Ndakwinginze ugirwa inama ko nzafata igabanyirizwa rya 15% ryo kwishyura amafaranga nyuma y'iminsi irindwi nyuma yo gushyiraho."" Uyu mugabo yahawe ubutumwa bw'uyu mugabo ku wa 20 Werurwe. Ku itariki ya 1 Mata, umucuruzi yohereje telegram kuri uwo mugabo, agira ati ""Biragaragara ko mu by'ukuri nta masezerano ashobora gushyirwa mu bikorwa. Ntabwo nzatanga ibikoresho byo kuzimya umuriro ku itariki ya 15 Mata cyangwa ikindi gihe. Yagize ati ""Uyu mugabo ashinja umucuruzi icyaha cyo kutubahiriza amasezerano y'ubufatanye. Umuyobozi w'Akarere ka Nyabihu yavuze ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere Muri ibi bikurikira ni ikihe kintu cy'ingenzi kurusha ibindi ku bijyanye n'ubushobozi bw'umucuruzi?
A.Ubuyobozi bw'Akarere ka Nyabihu buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka
B.Ubuyobozi bw'Akarere ka Nyabihu buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka Nyabihu
C.Umuyobozi w'Akarere ka Nyabihu yavuze ko nta kibazo afite, kuko umuyobozi w'akarere ka Nyabihu yananiwe gusubiza inyandiko y'uyu mugabo mu gihe cyiza.
D.Ubuyobozi bw'Akarere ka Nyabihu buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka",a,d,false
"Ikigo cy'igihugu gishinzwe imibereho myiza y'abaturage gifite ubutaka. Ubuyobozi bw'Akarere ka Nyabihu bwateguye gahunda y'iterambere ryo kugabanya ubutaka mu bice 100 no gushyiraho umuryango w'abaturage. Itangazo ry'amasezerano ryashyizeho ishyirahamwe ry'abafite inzu, urwego rw'ubutegetsi rushinzwe kugenzura no gushyira mu bikorwa amategeko n'amabwiriza yasubiwe mu masezerano. Imwe mu mabwiriza yashyizweho mu Itangazo ry'Amasezerano rigira riti ""Nta na rimwe hazabaho igihe icyo ari cyo cyose, cyemewe, cyangwa kubungabungwa ku gice icyo ari cyo cyose cy'umutungo inyubako iyo ari yo yose yagenewe cyangwa ikoreshwa nk'ahantu ho kugurisha cyangwa gukora malt, vinous, cyangwa inzoga z'umwuka."" Itangazo ry'amasezerano ryanditswe neza kandi ryashyizwe mu bikorwa n'umwarimu ubwo yaguraga amafaranga 62 mu iterambere. Mwarimu yahise yandika ibyo yakoze. Uyu mwarimu yakodesheje inzu ye nk'umucuruzi w'ibitabo mu gihe cy'umwaka umwe. Aya masezerano yari akubiyemo ibihano nk'ibyo mu itangazo ry'amasezerano ndetse no mu bikorwa bya mwarimu. Uyu mushoramari yahise atangira kugurisha inzoga mu nzu mu birori bya buri cyumweru ""nyuma y'amasaha."" Ubuyobozi bw'Akarere ka Nyabihu buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko buvuga ko ubuyobozi bw'Akarere ka Nyabihu buvuga ko Muri ibi bikurikira ni ikihe kintu cy'ingenzi kurusha ibindi ku muntu ufite ubwenge?
A.Urubanza rwa Spencer rubuza umuyobozi w'umuvunyi kugira icyo ashinja.
B.Uyu muyobozi ntabwo ari mu masezerano y'ubufatanye n'inzego z'umutekano.
C.Uyu murezi ntabwo ari mu bwiherero bw'imisoro n'umwarimu.
D.Izindi nyinshi ziri hafi y'aho zikoreshwa mu bikorwa by'ubucuruzi.",b,d,false
"Ubushakashatsi bwakozwe ku bijyanye n'etiology ya Schizophrenia bwagaragaje ko imiterere ya jenoside irebana n'iki kibazo, ariko hari n'izindi mpamvu. Mu gihe usobanukiwe neza icyo kibazo, ni ikihe muri ibi bikurikira?
A.Dopamine irenze urugero cyangwa ubushishozi kuri dopamine bishobora kuba intandaro yo kugira uruhare.
B.Abarwayi b'abazungu bafite ibimenyetso byinshi.
C.Ku isi ya gatatu ni 65% by'amafaranga y'u Rwanda.
D.Ikibazo cy'uburwayi bwa schizophrenia cyagaragaye mu banyamerika bo muri Afurika.",d,a,false
"Ahabanza Amakuru Amakuru y'Imyidagaduro Amakuru y'
A.Ahabanza Amakuru Amakuru y'Imyidagaduro Amakuru y'
B.Bafite ubushobozi bwo gukora imibonano mpuzabitsina kurusha abana badafite ubushobozi bwo kuvuga indimi
C.Ubumenyi bw'ururimi kavukire ntibugira ingaruka ku gipimo cyo kugura ururimi rwa kabiri
D.Bariyongereye ubushobozi bwo kumenya amakuru",d,d,true
"Umukozi w'ikigo kinini cy'ubucuruzi asanga akazi gakomeye, kandi akomeza akazi gusa. Umukozi akora make, kandi nta mpamvu yo gutanga umubare munini cyangwa mwiza. Nk'uko bitangazwa n'iyi nkuru ya F. Herzberg, uburyo bwiza bwo kongera ubushobozi bw'uyu mukozi ni ubwiyongere bw'abakozi
A.Kwishyura no kwishyura amafaranga menshi kugira ngo umusaruro urusheho kwiyongera
B.1.1.1.2.2.2.2.2016 1.2016 3.201
C.Kongera amahirwe yo gukorana n'abaturage
D.Guhemba umukozi ufite akazi gakomeye cyane",b,d,false
"Ni ikihe gihugu gishobora kugira uruhare mu mibanire y'abaturage?
A.Bye Bye Corporate
B.Imibanire y'imari
C.Ibibazo by'abaturage
D.Ubucuruzi mu bucuruzi",c,c,true
"None se ni nde muri bo ushingira ku bikorwa by'iterambere n'imibereho myiza y'abaturage?
A.Bye Bye Functionalism
B.Bye bye interactionism
C.Bye Bye Rational Choice Theory
D.Bye Bye Conflict Theory",a,d,false
"Ni ikihe muri ibi bikurikira ni inyandiko y'umuntu ufite uburenganzira bwo kwinjira mu gihugu?
A.""Bye Bye White Paper""
B.Inyandiko z'ibanga z'ubuvuzi
C.Igitabo cy'inzu
D.Imigabane y'ikigo cy'ubucuruzi",c,c,true
"Ni ikihe muri ibi bikurikira kigaragaza ko eurocentrism?
A.Eurocentrism ni uburyo bwo gusesengura aho imiryango y'i Burayi igereranywa n'imiryango itari iya Burayi kugira ngo igereranye inyungu za buri wese.
B.Eurocentrism ni uburyo bwo gutekereza aho gusuzuma no gusuzuma sosiyete zitari iz'i Burayi bishingiye ku bitekerezo by'umuco n'ibitekerezo by'abanyaburayi.
C.Eurocentrism igaragaza ubushakashatsi cyangwa akazi k'abahanga bibona gusa gahunda za politiki cyangwa ubukungu bw'i Burayi.
D.Aya matora yose.",b,b,true
"Umugore w'imyaka 54 yaje mu biro kubera ko mu byumweru bitatu bishize yari afite ububabare bwo kurasa mu gituza cy'iburyo no mu ijosi. Buri gice cy'umubabaro kimara isegonda 1 cyangwa munsi yayo. Ububabare akenshi buterwa n'umwuka ukonje, kurya, gushishikariza no gukaraba amenyo. Nta kintu na kimwe yari afite mu maso cyangwa mu mutwe. Amateka y'ubuvuzi atangaje cyane kubera ububabare bwo kubabara umutwe, umubyibuho ukabije ndetse no kubaga gastric bypass. Afite uburebure bwa santimetero 165 (5 ft 5 in) kandi apima ibiro 62; Bye bye 23 kg/m2. Ibimenyetso by'ingenzi ni ibisanzwe. Umurwayi ntashobora kwihanganira gukora ku ruhande rw'iburyo rw'uruhande rw'iburyo. Nta muntu n'umwe ufite intege nke mu maso cyangwa ngo abuze ibyiyumvo. Ibisigaye by'isuzuma ry'umubiri ntibigaragaza ibintu bidasanzwe. Umutwe w'umutwe Ni ikihe muri ibi bikurikira cy'ubuvuzi bwiza kurusha ibindi muri iki gihe?
A.Karibamazepine
B.Lamotrigine
C.Bye bye Levetiracetam
D.Topiramate",a,c,false
